
 ARM-M0-Memcpy - Program started!
 CPU frequency: 125000000Hz
83	127.8	122.8	125.9	125.9	602.9	602.8	602.9	602.8	602.8	602.8	602.9	602.8	602.9	602.9	602.8	602.9
99	140.9	135.9	138.8	138.9	714.9	714.8	714.9	714.8	714.8	714.8	714.9	714.8	714.9	714.9	714.8	714.9
100	130.8	142.9	138.9	144.8	721.9	721.8	721.9	721.8	721.9	721.9	721.8	721.9	721.8	721.9	721.9	721.8
101	137.8	142.8	144.9	134.9	728.9	728.8	728.9	728.9	728.8	728.9	728.8	728.9	728.9	728.8	728.9	728.8
102	137.8	148.8	134.8	141.9	735.9	735.8	735.9	735.8	735.9	735.9	735.8	735.9	735.9	735.8	735.9	735.8
103	143.8	138.8	141.9	141.8	742.9	742.8	742.9	742.8	742.9	742.9	742.8	742.9	742.8	742.9	742.9	742.8
104	132.8	145.8	141.9	147.9	749.9	749.8	749.9	749.9	749.8	749.9	749.8	749.9	749.9	749.8	749.9	749.8
105	139.8	145.8	147.8	136.9	756.9	756.8	756.9	756.8	756.9	756.9	756.8	756.9	756.9	756.8	756.9	756.8
106	139.8	151.8	136.9	143.8	763.9	763.8	763.9	763.8	763.9	763.8	763.9	763.9	763.8	763.9	763.8	763.9
107	145.8	140.8	143.9	143.9	770.9	770.8	770.9	770.9	770.8	770.9	770.8	770.9	770.9	770.8	770.9	770.8
199	221.8	216.8	219.9	219.9	1414.9	1414.9	1414.9	1414.9	1414.9	1414.9	1414.9	1414.9	1414.9	1414.9	1414.9	1414.9
200	210.8	223.8	219.9	225.9	1421.9	1421.9	1421.9	1421.9	1421.9	1421.9	1421.9	1421.9	1421.9	1421.9	1421.9	1421.9
201	217.8	223.8	225.9	214.9	1428.9	1428.9	1428.9	1428.9	1428.9	1428.9	1428.9	1428.9	1428.9	1428.9	1428.9	1428.9
202	217.8	229.8	214.9	221.9	1435.9	1435.9	1435.9	1435.9	1435.9	1435.9	1435.9	1435.9	1435.9	1435.9	1435.9	1435.9
203	223.8	218.8	221.9	221.8	1442.9	1442.8	1442.8	1442.9	1442.9	1442.9	1442.9	1442.9	1442.9	1442.9	1442.9	1442.9
204	213.8	225.8	221.9	227.8	1449.9	1449.9	1449.8	1449.8	1449.9	1449.9	1449.9	1449.9	1449.9	1449.9	1449.9	1449.9
205	220.8	225.8	227.9	217.8	1456.9	1456.9	1456.8	1456.8	1456.9	1456.9	1456.9	1456.9	1456.9	1456.9	1456.9	1456.9
206	220.8	231.8	217.9	224.8	1463.9	1463.9	1463.9	1463.9	1463.9	1463.9	1463.9	1463.9	1463.9	1463.9	1463.9	1463.8
207	226.9	221.9	224.8	224.9	1470.9	1470.9	1470.9	1470.9	1470.9	1470.9	1470.9	1470.9	1470.9	1470.9	1470.9	1470.8
299	301.9	296.9	299.8	299.9	2114.9	2114.9	2114.9	2114.9	2114.9	2114.9	2114.8	2114.9	2114.9	2114.9	2114.9	2114.9
300	291.9	303.9	299.9	305.8	2121.9	2121.9	2121.9	2121.9	2121.9	2121.9	2121.9	2121.9	2121.8	2121.9	2121.9	2121.9
301	298.8	303.8	305.8	295.8	2128.9	2128.9	2128.9	2128.9	2128.9	2128.9	2128.9	2128.9	2128.8	2128.9	2128.9	2128.9
302	298.8	309.8	295.8	302.9	2135.9	2135.9	2135.9	2135.9	2135.8	2135.9	2135.9	2135.9	2135.9	2135.9	2135.8	2135.9
303	304.8	299.8	302.8	302.9	2142.9	2142.9	2142.9	2142.9	2142.9	2142.8	2142.9	2142.9	2142.9	2142.9	2142.9	2142.9
304	296.9	306.9	302.9	308.8	2149.9	2149.9	2149.9	2149.9	2149.9	2149.9	2149.9	2149.9	2149.8	2149.9	2149.9	2149.9
305	303.9	306.9	308.9	300.8	2156.9	2156.9	2156.9	2156.9	2156.9	2156.9	2156.9	2156.9	2156.8	2156.9	2156.9	2156.9
306	303.8	312.8	300.8	307.9	2163.9	2163.9	2163.9	2163.9	2163.8	2163.9	2163.9	2163.9	2163.9	2163.8	2163.9	2163.9
307	309.8	304.8	307.8	307.9	2170.9	2170.9	2170.9	2170.9	2170.8	2170.9	2170.9	2170.9	2170.9	2170.9	2170.9	2170.9
399	382.9	377.9	380.9	380.8	2814.9	2814.9	2814.9	2814.9	2814.9	2814.9	2814.9	2814.9	2814.8	2814.9	2814.9	2814.9
400	374.8	384.8	380.8	386.9	2821.9	2821.9	2821.9	2821.9	2821.8	2821.9	2821.9	2821.9	2821.9	2821.8	2821.9	2821.9
401	381.8	384.8	386.8	378.9	2828.9	2828.9	2828.9	2828.9	2828.8	2828.9	2828.9	2828.9	2828.9	2828.9	2828.9	2828.9
402	381.9	390.9	378.9	385.8	2835.9	2835.9	2835.9	2835.9	2835.9	2835.9	2835.8	2835.9	2835.9	2835.9	2835.9	2835.9
403	387.9	382.9	385.9	385.8	2842.9	2842.9	2842.9	2842.9	2842.9	2842.9	2842.9	2842.9	2842.8	2842.9	2842.9	2842.9
404	377.8	389.8	385.8	391.9	2849.9	2849.9	2849.9	2849.9	2849.8	2849.9	2849.9	2849.9	2849.9	2849.8	2849.9	2849.9
405	384.8	389.8	391.8	381.9	2856.9	2856.9	2856.9	2856.9	2856.8	2856.9	2856.9	2856.9	2856.9	2856.9	2856.9	2856.9
406	384.9	395.9	381.9	388.8	2863.9	2863.9	2863.9	2863.9	2863.9	2863.9	2863.8	2863.9	2863.9	2863.9	2863.9	2863.9
407	390.9	385.9	388.9	388.8	2870.9	2870.9	2870.9	2870.9	2870.9	2870.9	2870.9	2870.9	2870.8	2870.9	2870.9	2870.9
499	465.8	460.8	463.8	463.9	3514.9	3514.9	3514.9	3514.9	3514.8	3514.9	3514.9	3514.9	3514.9	3514.8	3514.9	3514.9
500	455.8	467.8	463.8	469.9	3521.9	3521.9	3521.9	3521.9	3521.8	3521.9	3521.9	3521.9	3521.9	3521.9	3521.9	3521.9
501	462.9	467.9	469.9	459.8	3528.9	3528.9	3528.9	3528.9	3528.9	3528.9	3528.9	3528.8	3528.9	3528.9	3528.9	3528.9
502	462.9	473.9	459.9	466.8	3535.9	3535.9	3535.9	3535.9	3535.9	3535.9	3535.9	3535.9	3535.8	3535.9	3535.9	3535.9
503	468.8	463.8	466.8	466.9	3542.9	3542.9	3542.9	3542.9	3542.8	3542.9	3542.9	3542.9	3542.9	3542.8	3542.9	3542.9
504	457.8	470.8	466.8	472.9	3549.9	3549.9	3549.9	3549.9	3549.8	3549.9	3549.9	3549.9	3549.9	3549.9	3549.9	3549.9
505	464.9	470.9	472.9	461.8	3556.9	3556.9	3556.9	3556.9	3556.9	3556.9	3556.8	3556.9	3556.9	3556.9	3556.9	3556.9
506	464.9	476.9	461.9	468.8	3563.9	3563.9	3563.9	3563.9	3563.9	3563.9	3563.9	3563.9	3563.8	3563.9	3563.9	3563.9
507	470.8	465.8	468.8	468.9	3570.9	3570.9	3570.9	3570.9	3570.8	3570.9	3570.9	3570.9	3570.9	3570.8	3570.9	3570.9
508	460.8	472.8	468.8	474.9	3577.9	3577.9	3577.9	3577.9	3577.8	3577.9	3577.9	3577.9	3577.9	3577.9	3577.9	3577.9
509	467.9	472.9	474.9	464.8	3584.9	3584.9	3584.9	3584.9	3584.9	3584.9	3584.8	3584.9	3584.9	3584.9	3584.9	3584.9
510	467.9	478.9	464.9	471.8	3591.9	3591.9	3591.9	3591.9	3591.9	3591.9	3591.9	3591.9	3591.8	3591.9	3591.9	3591.9
511	473.8	468.8	471.8	471.9	3598.9	3598.9	3598.9	3598.9	3598.8	3598.9	3598.9	3598.9	3598.9	3598.8	3598.9	3598.9
512	465.8	475.8	471.8	477.9	3605.9	3605.9	3605.9	3605.9	3605.8	3605.9	3605.9	3605.9	3605.9	3605.9	3605.9	3605.9

memcpy_armv6m
 ROM
Size	 0-0	 1-1	 2-2	 3-3	 0-1	 0-2	 0-3	 1-0	 1-2	 1-3	 2-0	 2-1	 2-3	 3-0	 3-1	 3-2
0	24.9	24.8	24.8	24.8	24.8	24.8	24.8	24.8	24.9	24.9	24.9	24.9	24.8	24.8	24.8	24.8
1	28.9	28.8	28.9	28.9	28.9	28.8	28.8	28.9	28.9	28.9	28.9	28.8	28.8	28.8	28.8	28.9
2	32.8	32.9	32.9	32.9	32.9	32.9	32.9	32.9	32.8	32.8	32.8	32.8	32.9	32.9	32.9	32.9
3	36.8	36.8	36.8	36.8	36.8	36.9	36.8	36.8	36.8	36.8	36.9	36.9	36.9	36.9	36.8	36.8
4	40.9	40.8	40.8	40.9	40.8	40.8	40.8	40.9	40.9	40.9	40.9	40.9	40.8	40.8	40.8	40.8
5	44.8	44.9	44.9	44.9	44.9	44.9	44.9	44.9	44.8	44.8	44.8	44.8	44.8	44.9	44.9	44.9
6	48.8	48.9	48.8	48.8	48.8	48.9	48.9	48.8	48.8	48.8	48.9	48.9	48.9	48.9	48.9	48.8
7	52.9	52.8	52.9	52.9	52.8	52.8	52.8	52.8	52.8	52.8	52.9	52.8	52.8	52.8	52.8	52.8
8	48.9	68.9	63.8	70.9	65.8	65.8	65.8	65.8	65.8	65.8	65.8	65.8	65.9	65.9	65.8	65.8
9	55.9	68.9	69.8	59.9	69.8	69.8	69.8	69.8	69.9	69.9	69.8	69.8	69.8	69.8	69.8	69.8
10	55.9	74.9	58.8	66.9	73.8	73.8	73.8	73.8	73.9	73.9	73.8	73.8	73.8	73.8	73.8	73.8
11	61.9	63.9	65.8	66.9	77.9	77.9	77.8	77.8	77.8	77.8	77.8	77.8	77.8	77.8	77.8	77.8
12	51.9	70.9	65.9	72.8	81.9	81.9	81.8	81.8	81.8	81.8	81.8	81.8	81.8	81.8	81.8	81.8
13	58.8	70.9	71.8	62.9	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.9	85.9	85.8	85.8
14	58.9	76.9	61.8	69.9	89.8	89.8	89.8	89.8	89.9	89.9	89.8	89.8	89.8	89.8	89.8	89.8
15	64.9	66.9	68.9	69.8	93.9	93.9	93.8	93.8	93.8	93.8	93.8	93.8	93.8	93.8	93.8	93.8
16	54.8	73.8	68.9	75.9	97.8	97.8	97.8	97.8	97.8	97.8	97.8	97.8	97.9	97.9	97.8	97.8
17	61.9	73.9	74.8	65.9	111.9	109.8	97.8	93.8	111.8	97.9	93.9	110.8	98.9	94.9	109.8	110.8
18	61.8	79.9	64.9	72.8	114.9	102.8	104.8	98.9	103.8	104.8	98.8	113.8	105.9	99.8	112.8	102.9
19	67.9	69.9	71.8	72.9	106.8	109.9	109.8	101.8	110.9	109.8	101.9	105.8	110.8	102.9	105.8	109.8
20	57.8	76.9	71.8	78.8	113.8	114.8	112.9	94.8	115.8	112.9	93.8	112.8	113.8	95.9	112.9	114.8
21	64.8	76.9	77.9	68.8	118.9	117.8	105.9	101.8	118.8	104.9	100.8	117.8	106.9	102.8	117.8	117.9
22	64.9	82.9	67.9	75.8	121.9	109.8	112.8	106.9	111.8	111.8	105.9	120.8	113.9	107.8	120.8	110.9
23	70.9	72.9	74.8	75.9	114.8	116.9	117.8	109.8	118.9	116.8	108.9	113.8	118.8	110.9	112.8	117.8
24	59.8	79.9	74.8	81.8	121.8	121.8	120.9	101.8	123.9	119.8	101.8	120.9	121.8	102.8	119.9	122.8
25	66.8	79.8	80.8	70.9	126.8	124.8	112.9	108.8	126.8	112.9	108.8	125.8	113.9	109.8	124.8	125.9
26	66.9	85.9	69.9	77.8	129.9	117.8	119.8	113.9	118.8	119.8	113.9	128.8	120.9	114.8	127.8	117.9
27	72.9	74.9	76.8	77.9	121.9	124.8	124.8	116.9	125.8	124.8	116.9	120.8	125.8	117.9	120.8	124.8
28	62.8	81.9	76.9	83.8	128.9	129.8	127.8	109.9	130.8	127.9	108.8	127.8	128.9	110.8	127.9	129.8
29	69.9	81.9	82.9	73.8	133.9	132.8	120.9	116.8	133.8	119.9	115.8	132.8	121.9	117.8	132.9	132.8
30	69.8	87.9	72.8	80.9	136.8	124.9	127.8	121.8	126.9	126.8	120.9	135.8	128.8	122.9	135.8	125.9
31	75.9	77.9	79.8	80.9	129.8	131.9	132.8	124.9	133.8	131.8	123.9	128.8	133.9	125.8	127.8	132.9
32	67.9	84.9	79.9	86.8	136.9	136.8	135.8	116.9	138.8	134.9	116.8	135.8	136.9	117.8	134.9	137.8
33	74.8	84.9	85.8	78.9	141.8	139.9	127.8	123.9	141.8	127.8	123.9	140.8	128.9	124.8	139.8	140.9
34	74.9	90.9	77.9	85.8	144.9	132.8	134.8	128.9	133.8	134.9	128.8	143.8	135.9	129.8	142.9	132.8
35	80.8	82.9	84.8	85.8	136.8	139.9	139.8	131.8	140.9	139.8	131.9	135.8	140.9	132.8	135.8	139.9
36	70.9	89.9	84.8	91.8	143.8	144.9	142.8	124.8	145.9	142.8	123.9	142.8	143.8	125.9	142.8	144.8
37	77.8	89.9	90.9	81.9	148.8	147.8	135.9	131.8	148.9	134.8	130.8	147.9	136.8	132.9	147.8	147.8
38	77.8	95.9	80.9	88.9	151.8	139.8	142.9	136.8	141.9	141.8	135.8	150.9	143.8	137.9	150.8	140.8
39	83.8	85.9	87.9	88.9	144.8	146.8	147.9	139.8	148.9	146.8	138.8	143.9	148.8	140.9	142.8	147.8
40	72.8	92.9	87.9	94.9	151.8	151.8	150.9	131.8	153.9	149.8	131.8	150.9	151.8	132.9	149.8	152.8
41	79.8	92.9	93.9	83.9	156.8	154.8	142.9	138.8	156.9	142.8	138.8	155.9	143.8	139.9	154.8	155.8
42	79.8	98.9	82.9	90.8	159.9	147.8	149.9	143.8	148.9	149.8	143.8	158.9	150.8	144.9	157.8	147.8
43	85.8	87.9	89.9	90.8	151.9	154.8	154.9	146.8	155.9	154.8	146.8	150.9	155.8	147.9	150.8	154.8
44	75.8	94.9	89.9	96.8	158.9	159.8	157.9	139.8	160.9	157.8	138.8	157.9	158.8	140.9	157.8	159.8
45	82.8	94.9	95.9	86.8	163.9	162.8	150.9	146.8	163.9	149.8	145.8	162.9	151.8	147.9	162.8	162.8
46	82.8	100.9	85.9	93.9	166.8	154.9	157.8	151.8	156.9	156.8	150.9	165.8	158.9	152.8	165.8	155.9
47	88.9	90.9	92.9	93.8	159.9	161.8	162.8	154.9	163.8	161.9	153.8	158.8	163.9	155.8	157.9	162.8
48	80.8	97.9	92.8	99.8	166.8	166.9	165.8	146.8	168.9	164.8	146.9	165.8	166.9	147.8	164.8	167.9
49	87.9	97.9	98.8	91.8	171.8	169.9	157.8	153.8	171.9	157.8	153.9	170.8	158.9	154.8	169.8	170.9
50	87.9	103.9	90.9	98.9	174.8	162.8	164.9	158.8	163.9	164.8	158.8	173.9	165.8	159.9	172.8	162.8
51	93.8	95.9	97.9	98.9	166.8	169.8	169.9	161.8	170.9	169.8	161.8	165.9	170.8	162.9	165.8	169.8
52	83.8	102.9	97.9	104.9	173.9	174.8	172.8	154.9	175.8	172.9	153.8	172.8	173.9	155.8	172.9	174.8
53	90.8	102.9	103.9	94.9	178.8	177.9	165.8	161.8	178.9	164.8	160.9	177.8	166.9	162.8	177.8	177.9
54	90.9	108.9	93.9	101.9	181.8	169.9	172.8	166.9	171.8	171.8	165.9	180.8	173.9	167.8	180.9	170.8
55	96.8	98.8	100.8	101.9	174.9	176.8	177.8	169.9	178.8	176.9	168.8	173.8	178.9	170.8	172.9	177.8
56	85.8	105.9	100.9	107.9	181.9	181.8	180.8	161.9	183.8	179.9	161.8	180.8	181.9	162.8	179.9	182.8
57	92.8	105.9	106.9	96.9	186.8	184.9	172.8	168.8	186.9	172.8	168.9	185.8	173.9	169.8	184.8	185.9
58	92.9	111.9	95.9	103.9	189.8	177.9	179.8	173.9	178.8	179.8	173.9	188.8	180.9	174.8	187.9	177.8
59	98.9	100.9	102.9	103.9	181.9	184.8	184.9	176.8	185.9	184.8	176.8	180.9	185.8	177.9	180.8	184.8
60	88.8	107.9	102.9	109.9	188.9	189.8	187.9	169.8	190.9	187.8	168.8	187.9	188.8	170.9	187.8	189.8
61	95.8	107.9	108.9	99.9	193.8	192.9	180.8	176.9	193.8	179.9	175.8	192.8	181.9	177.8	192.9	192.8
62	95.8	113.9	98.9	106.8	196.9	184.8	187.9	181.8	186.9	186.8	180.9	195.8	188.8	182.9	195.8	185.9
63	101.9	103.9	105.9	106.9	189.9	191.8	192.9	184.8	193.9	191.8	183.8	188.9	193.8	185.9	187.8	192.8
64	93.8	110.9	105.9	112.9	196.9	196.8	195.9	176.8	198.9	194.8	176.8	195.9	196.8	177.9	194.8	197.8
65	100.8	110.8	111.9	104.9	201.9	199.8	187.8	183.9	201.8	187.9	183.8	200.9	188.8	184.9	199.8	200.8
66	100.8	116.9	103.8	111.9	204.9	192.8	194.8	188.9	193.8	194.9	188.8	203.8	195.9	189.8	202.9	192.8
67	106.8	108.9	110.9	111.9	196.9	199.8	199.9	191.8	200.9	199.8	191.8	195.9	200.8	192.9	195.8	199.8
68	96.8	115.9	110.9	117.9	203.9	204.8	202.9	184.8	205.9	202.8	183.8	202.9	203.8	185.9	202.8	204.8
69	103.8	115.8	116.9	107.9	208.9	207.8	195.8	191.9	208.8	194.9	190.8	207.9	196.8	192.9	207.8	207.8
70	103.8	121.9	106.8	114.9	211.9	199.8	202.8	196.9	201.8	201.9	195.8	210.8	203.9	197.8	210.9	200.8
71	109.8	111.9	113.9	114.9	204.9	206.8	207.9	199.8	208.9	206.8	198.8	203.9	208.8	200.9	202.8	207.8
72	98.8	118.9	113.9	120.9	211.9	211.8	210.9	191.8	213.9	209.8	191.8	210.9	211.8	192.9	209.8	212.8
73	105.8	118.8	119.9	109.9	216.9	214.8	202.8	198.9	216.8	202.9	198.8	215.9	203.8	199.9	214.8	215.8
74	105.8	124.9	108.8	116.9	219.9	207.8	209.8	203.9	208.8	209.9	203.8	218.8	210.9	204.8	217.9	207.8
75	111.8	113.9	115.9	116.9	211.9	214.8	214.9	206.8	215.9	214.8	206.8	210.9	215.8	207.9	210.8	214.8
76	101.8	120.8	115.9	122.9	218.9	219.8	217.8	199.9	220.8	217.9	198.8	217.9	218.8	200.8	217.9	219.8
77	108.8	120.9	121.9	112.8	223.9	222.8	210.8	206.9	223.8	209.9	205.8	222.8	211.9	207.8	222.9	222.8
78	108.8	126.9	111.9	119.9	226.9	214.8	217.9	211.8	216.9	216.8	210.8	225.9	218.8	212.9	225.8	215.8
79	114.8	116.8	118.9	119.9	219.9	221.8	222.8	214.9	223.8	221.9	213.8	218.9	223.8	215.8	217.9	222.8
80	106.8	123.9	118.9	125.8	226.9	226.8	225.8	206.9	228.8	224.9	206.8	225.8	226.9	207.8	224.9	227.8
81	113.8	123.9	124.9	117.9	231.9	229.8	217.9	213.8	231.9	217.8	213.8	230.9	218.8	214.9	229.8	230.8
82	113.8	129.8	116.9	124.9	234.9	222.8	224.8	218.9	223.8	224.9	218.8	233.9	225.8	219.9	232.8	222.8
83	119.8	121.9	123.8	124.9	226.9	229.8	229.8	221.9	230.8	229.9	221.8	225.8	230.9	222.8	225.9	229.8
99	132.9	134.8	136.9	137.9	256.9	259.8	259.9	251.8	260.9	259.8	251.9	255.8	260.9	252.8	255.9	259.8
100	122.8	141.9	136.9	143.9	263.9	264.8	262.9	244.8	265.9	262.8	243.9	262.8	263.9	245.8	262.9	264.8
101	129.8	141.8	142.9	133.9	268.9	267.8	255.9	251.8	268.9	254.8	250.9	267.8	256.9	252.8	267.8	267.9
102	129.8	147.9	132.9	140.8	271.9	259.8	262.8	256.9	261.9	261.8	255.9	270.8	263.9	257.8	270.8	260.9
103	135.8	137.9	139.9	140.8	264.9	266.8	267.8	259.9	268.9	266.8	258.9	263.8	268.9	260.8	262.9	267.8
104	124.8	144.9	139.8	146.9	271.9	271.8	270.9	251.8	273.9	269.8	251.9	270.8	271.9	252.8	269.8	272.9
105	131.8	144.9	145.9	135.8	276.9	274.8	262.8	258.9	276.9	262.8	258.9	275.8	263.9	259.8	274.9	275.8
106	131.8	150.9	134.9	142.8	279.9	267.8	269.9	263.8	268.9	269.8	263.9	278.8	270.9	264.8	277.9	267.8
107	137.8	139.9	141.8	142.9	271.9	274.8	274.9	266.8	275.9	274.8	266.9	270.8	275.9	267.8	270.9	274.8
199	213.8	215.9	217.8	218.9	444.9	446.8	447.9	439.8	448.9	446.8	438.9	443.8	448.9	440.8	442.9	447.8
200	202.8	222.9	217.8	224.9	451.9	451.8	450.9	431.8	453.9	449.8	431.9	450.8	451.9	432.8	449.9	452.8
201	209.8	222.8	223.9	213.9	456.9	454.8	442.9	438.8	456.9	442.8	438.9	455.8	443.9	439.8	454.9	455.8
202	209.8	228.8	212.9	220.8	459.9	447.8	449.8	443.9	448.9	449.8	443.9	458.8	450.9	444.8	457.9	447.8
203	215.8	217.9	219.9	220.8	451.9	454.8	454.9	446.8	455.9	454.8	446.9	450.8	455.9	447.8	450.9	454.8
204	205.8	224.9	219.8	226.9	458.9	459.8	457.9	439.8	460.9	457.8	438.9	457.8	458.9	440.8	457.9	459.8
205	212.8	224.8	225.9	216.9	463.9	462.8	450.9	446.8	463.9	449.8	445.9	462.8	451.9	447.8	462.9	462.8
206	212.8	230.8	215.9	223.8	466.9	454.8	457.8	451.9	456.9	456.8	450.8	465.9	458.9	452.8	465.9	455.8
207	218.8	220.9	222.9	223.8	459.9	461.8	462.9	454.8	463.9	461.8	453.9	458.8	463.9	455.8	457.9	462.8
299	293.8	295.9	297.8	298.9	631.9	634.8	634.9	626.9	635.8	634.9	626.8	630.9	635.9	627.8	630.9	634.8
300	283.8	302.8	297.8	304.9	638.9	639.8	637.9	619.9	640.8	637.9	618.8	637.9	638.9	620.8	637.9	639.8
301	290.8	302.8	303.9	294.8	643.9	642.8	630.9	626.8	643.9	629.9	625.8	642.9	631.9	627.8	642.9	642.8
302	290.8	308.8	293.9	301.8	646.9	634.8	637.9	631.8	636.9	636.9	630.8	645.9	638.8	632.9	645.9	635.8
303	296.8	298.8	300.9	301.8	639.9	641.8	642.9	634.8	643.9	641.9	633.8	638.9	643.8	635.9	637.9	642.8
304	288.8	305.8	300.9	307.8	646.9	646.8	645.9	626.8	648.9	644.9	626.8	645.9	646.8	627.9	644.9	647.8
305	295.8	305.8	306.9	299.8	651.9	649.8	637.9	633.8	651.9	637.9	633.8	650.9	638.8	634.9	649.8	650.9
306	295.8	311.8	298.9	306.8	654.9	642.8	644.9	638.8	643.9	644.9	638.8	653.9	645.8	639.9	652.8	642.9
307	301.8	303.8	305.9	306.8	646.9	649.8	649.9	641.8	650.9	649.8	641.9	645.9	650.8	642.9	645.8	649.9
399	374.8	376.9	378.8	379.9	819.9	821.8	822.9	814.9	823.8	821.9	813.8	818.9	823.9	815.8	817.9	822.8
400	366.8	383.8	378.8	385.9	826.9	826.8	825.9	806.9	828.8	824.9	806.8	825.9	826.9	807.8	824.9	827.8
401	373.8	383.8	384.8	377.9	831.9	829.8	817.9	813.9	831.8	817.9	813.8	830.9	818.9	814.8	829.9	830.8
402	373.8	389.8	376.8	384.9	834.9	822.8	824.9	818.9	823.8	824.9	818.8	833.9	825.9	819.8	832.9	822.8
403	379.8	381.8	383.9	384.8	826.9	829.8	829.9	821.8	830.9	829.9	821.8	825.9	830.9	822.8	825.9	829.8
404	369.8	388.8	383.9	390.8	833.9	834.8	832.9	814.8	835.9	832.9	813.8	832.9	833.8	815.9	832.9	834.8
405	376.8	388.8	389.9	380.8	838.9	837.8	825.9	821.8	838.9	824.9	820.8	837.9	826.8	822.9	837.9	837.8
406	376.8	394.8	379.9	387.8	841.9	829.8	832.9	826.8	831.9	831.9	825.8	840.9	833.8	827.9	840.9	830.8
407	382.8	384.8	386.9	387.8	834.9	836.8	837.9	829.8	838.9	836.9	828.8	833.9	838.8	830.9	832.8	837.9
499	457.8	459.8	461.9	462.9	1006.9	1009.9	1009.9	1001.9	1010.9	1009.9	1001.9	1005.8	1010.8	1002.9	1005.9	1009.9
500	447.8	466.9	461.8	468.9	1013.9	1014.9	1012.9	994.9	1015.8	1012.8	993.9	1012.8	1013.8	995.9	1012.8	1014.9
501	454.8	466.8	467.8	458.9	1018.9	1017.9	1005.9	1001.9	1018.9	1004.9	1000.9	1017.8	1006.8	1002.9	1017.9	1017.9
502	454.8	472.9	457.8	465.9	1021.9	1009.9	1012.9	1006.9	1011.9	1011.9	1005.8	1020.8	1013.9	1007.9	1020.9	1010.9
503	460.8	462.9	464.8	465.9	1014.9	1016.9	1017.9	1009.9	1018.9	1016.9	1008.8	1013.8	1018.9	1010.9	1012.9	1017.8
504	449.9	469.9	464.8	471.9	1021.9	1021.9	1020.9	1001.9	1023.9	1019.8	1001.8	1020.9	1021.9	1002.9	1019.9	1022.8
505	456.9	469.9	470.8	460.9	1026.9	1024.9	1012.9	1008.9	1026.9	1012.9	1008.9	1025.8	1013.8	1009.9	1024.9	1025.9
506	456.8	475.8	459.9	467.8	1029.9	1017.9	1019.9	1013.8	1018.8	1019.9	1013.9	1028.9	1020.9	1014.9	1027.9	1017.8
507	462.9	464.9	466.8	467.9	1021.9	1024.9	1024.9	1016.9	1025.9	1024.9	1016.9	1020.8	1025.8	1017.9	1020.9	1024.9
508	452.8	471.8	466.9	473.8	1028.9	1029.9	1027.9	1009.9	1030.9	1027.8	1008.8	1027.9	1028.9	1010.9	1027.9	1029.9
509	459.8	471.8	472.9	463.8	1033.9	1032.9	1020.9	1016.8	1033.8	1019.9	1015.9	1032.9	1021.9	1017.9	1032.9	1032.9
510	459.8	477.9	462.8	470.9	1036.9	1024.9	1027.9	1021.9	1026.9	1026.9	1020.9	1035.9	1028.9	1022.9	1035.9	1025.9
511	465.8	467.9	469.8	470.9	1029.9	1031.9	1032.9	1024.9	1033.9	1031.9	1023.9	1028.9	1033.9	1025.9	1027.9	1032.9
512	457.8	474.8	469.9	476.8	1036.9	1036.9	1035.8	1016.8	1038.9	1034.9	1016.9	1035.9	1036.9	1017.9	1034.9	1037.9

memcpy_armv6m_test_miwo_0_mssp_0_opxip_0_opsz_0_msup_0
 ROM
Size	 0-0	 1-1	 2-2	 3-3	 0-1	 0-2	 0-3	 1-0	 1-2	 1-3	 2-0	 2-1	 2-3	 3-0	 3-1	 3-2
0	24.8	24.9	24.9	24.8	24.9	24.9	24.9	24.8	24.8	24.8	24.8	24.8	24.9	24.9	24.9	24.9
1	28.8	28.8	28.8	28.8	28.8	28.8	28.8	28.8	28.8	28.8	28.9	28.9	28.9	28.8	28.8	28.8
2	32.9	32.8	32.9	32.9	32.9	32.8	32.8	32.9	32.9	32.9	32.9	32.8	32.8	32.8	32.8	32.8
3	36.8	36.9	36.9	36.9	36.9	36.9	36.9	36.9	36.8	36.8	36.8	36.8	36.9	36.9	36.9	36.9
4	40.8	40.8	40.8	40.8	40.8	40.9	40.8	40.8	40.8	40.8	40.9	40.9	40.9	40.9	40.9	40.8
5	44.9	44.8	44.8	44.9	44.8	44.8	44.8	44.8	44.9	44.9	44.9	44.9	44.8	44.8	44.8	44.8
6	48.8	48.9	48.9	48.9	48.9	48.9	48.9	48.9	48.8	48.8	48.8	48.8	48.8	48.9	48.9	48.9
7	52.8	52.9	52.9	52.8	52.9	52.9	52.8	52.8	52.8	52.8	52.9	52.8	52.8	52.8	52.8	52.8
8	48.9	68.8	63.9	70.8	63.9	63.8	63.9	66.8	66.8	66.8	68.8	68.8	68.8	67.8	67.8	67.8
9	55.9	68.9	69.9	59.8	69.9	69.9	69.8	71.8	71.8	71.8	70.8	70.8	70.8	71.8	71.8	71.8
10	55.8	74.8	58.9	66.9	74.8	74.8	74.8	73.8	73.8	73.8	74.8	74.8	74.8	77.9	77.9	77.8
11	61.9	63.9	65.8	66.9	76.8	76.8	76.8	77.8	77.8	77.8	80.8	80.8	80.9	82.9	82.8	82.8
12	51.9	70.9	65.8	72.9	80.9	80.9	80.8	83.8	83.8	83.8	85.8	85.8	85.8	84.8	84.8	84.8
